2015,5,1,0,0,0,1.37
2015,5,1,1,0,0,1.48
2015,5,1,2,0,0,1.56
2015,5,1,3,0,0,1.61
2015,5,1,4,0,0,1.66
2015,5,1,5,0,0,1.71
2015,5,1,6,0,0,1.77
2015,5,1,7,0,0,1.86
2015,5,1,8,0,0,1.96
2015,5,1,9,0,0,2.04
2015,5,1,10,0,0,2.09
2015,5,1,11,0,0,2.09
2015,5,1,12,0,0,2
2015,5,1,13,0,0,1.82
2015,5,1,14,0,0,1.58
2015,5,1,15,0,0,1.29
2015,5,1,16,0,0,1.01
2015,5,1,17,0,0,0.75
2015,5,1,18,0,0,0.56
2015,5,1,19,0,0,0.45
2015,5,1,20,0,0,0.41
2015,5,1,21,0,0,0.44
2015,5,1,22,0,0,0.51
2015,5,1,23,0,0,0.62
2015,5,2,0,0,0,0.73
2015,5,2,1,0,0,0.85
2015,5,2,2,0,0,0.98
2015,5,2,3,0,0,1.11
2015,5,2,4,0,0,1.27
2015,5,2,5,0,0,1.46
2015,5,2,6,0,0,1.68
2015,5,2,7,0,0,1.94
2015,5,2,8,0,0,2.21
2015,5,2,9,0,0,2.45
2015,5,2,10,0,0,2.64
2015,5,2,11,0,0,2.73
2015,5,2,12,0,0,2.71
2015,5,2,13,0,0,2.53
2015,5,2,14,0,0,2.25
2015,5,2,15,0,0,1.91
2015,5,2,16,0,0,1.57
2015,5,2,17,0,0,1.26
2015,5,2,18,0,0,1.04
2015,5,2,19,0,0,0.95
2015,5,2,20,0,0,0.97
2015,5,2,21,0,0,1.07
2015,5,2,22,0,0,1.22
2015,5,2,23,0,0,1.4
2015,5,3,0,0,0,1.56
2015,5,3,1,0,0,1.69
2015,5,3,2,0,0,1.79
2015,5,3,3,0,0,1.87
2015,5,3,4,0,0,1.95
2015,5,3,5,0,0,2.02
2015,5,3,6,0,0,2.1
2015,5,3,7,0,0,2.2
2015,5,3,8,0,0,2.31
2015,5,3,9,0,0,2.42
2015,5,3,10,0,0,2.52
2015,5,3,11,0,0,2.59
2015,5,3,12,0,0,2.63
2015,5,3,13,0,0,2.62
2015,5,3,14,0,0,2.57
2015,5,3,15,0,0,2.49
2015,5,3,16,0,0,2.37
2015,5,3,17,0,0,2.21
2015,5,3,18,0,0,2.02
2015,5,3,19,0,0,1.81
2015,5,3,20,0,0,1.6
2015,5,3,21,0,0,1.4
2015,5,3,22,0,0,1.24
2015,5,3,23,0,0,1.15
2015,5,4,0,0,0,1.14
2015,5,4,1,0,0,1.23
2015,5,4,2,0,0,1.4
2015,5,4,3,0,0,1.64
2015,5,4,4,0,0,1.9
2015,5,4,5,0,0,2.17
2015,5,4,6,0,0,2.42
2015,5,4,7,0,0,2.63
2015,5,4,8,0,0,2.8
2015,5,4,9,0,0,2.95
2015,5,4,10,0,0,3.09
2015,5,4,11,0,0,3.23
2015,5,4,12,0,0,3.37
2015,5,4,13,0,0,3.52
2015,5,4,14,0,0,3.68
2015,5,4,15,0,0,3.84
2015,5,4,16,0,0,3.98
2015,5,4,17,0,0,4.11
2015,5,4,18,0,0,4.2
2015,5,4,19,0,0,4.25
2015,5,4,20,0,0,4.29
2015,5,4,21,0,0,4.32
2015,5,4,22,0,0,4.37
2015,5,4,23,0,0,4.47
2015,5,5,0,0,0,4.62
2015,5,5,1,0,0,4.84
2015,5,5,2,0,0,5.12
2015,5,5,3,0,0,5.41
2015,5,5,4,0,0,5.69
2015,5,5,5,0,0,5.93
2015,5,5,6,0,0,6.09
2015,5,5,7,0,0,6.16
2015,5,5,8,0,0,6.15
2015,5,5,9,0,0,6.07
2015,5,5,10,0,0,5.93
2015,5,5,11,0,0,5.77
2015,5,5,12,0,0,5.59
2015,5,5,13,0,0,5.41
2015,5,5,14,0,0,5.25
2015,5,5,15,0,0,5.11
2015,5,5,16,0,0,5.01
2015,5,5,17,0,0,4.96
2015,5,5,18,0,0,4.98
2015,5,5,19,0,0,5.06
2015,5,5,20,0,0,5.2
2015,5,5,21,0,0,5.37
2015,5,5,22,0,0,5.57
2015,5,5,23,0,0,5.78
2015,5,6,0,0,0,5.98
2015,5,6,1,0,0,6.16
2015,5,6,2,0,0,6.31
2015,5,6,3,0,0,6.44
2015,5,6,4,0,0,6.55
2015,5,6,5,0,0,6.65
2015,5,6,6,0,0,6.74
2015,5,6,7,0,0,6.81
2015,5,6,8,0,0,6.87
2015,5,6,9,0,0,6.91
2015,5,6,10,0,0,6.93
2015,5,6,11,0,0,6.91
2015,5,6,12,0,0,6.86
2015,5,6,13,0,0,6.77
2015,5,6,14,0,0,6.65
2015,5,6,15,0,0,6.51
2015,5,6,16,0,0,6.35
2015,5,6,17,0,0,6.18
2015,5,6,18,0,0,6.01
2015,5,6,19,0,0,5.85
2015,5,6,20,0,0,5.72
2015,5,6,21,0,0,5.63
2015,5,6,22,0,0,5.6
2015,5,6,23,0,0,5.64
2015,5,7,0,0,0,5.76
2015,5,7,1,0,0,5.99
2015,5,7,2,0,0,6.28
2015,5,7,3,0,0,6.61
2015,5,7,4,0,0,6.94
2015,5,7,5,0,0,7.23
2015,5,7,6,0,0,7.44
2015,5,7,7,0,0,7.56
2015,5,7,8,0,0,7.59
2015,5,7,9,0,0,7.56
2015,5,7,10,0,0,7.49
2015,5,7,11,0,0,7.4
2015,5,7,12,0,0,7.31
2015,5,7,13,0,0,7.26
2015,5,7,14,0,0,7.21
2015,5,7,15,0,0,7.18
2015,5,7,16,0,0,7.15
2015,5,7,17,0,0,7.11
2015,5,7,18,0,0,7.04
2015,5,7,19,0,0,6.95
2015,5,7,20,0,0,6.83
2015,5,7,21,0,0,6.7
2015,5,7,22,0,0,6.57
2015,5,7,23,0,0,6.45
2015,5,8,0,0,0,6.34
2015,5,8,1,0,0,6.26
2015,5,8,2,0,0,6.21
2015,5,8,3,0,0,6.17
2015,5,8,4,0,0,6.14
2015,5,8,5,0,0,6.13
2015,5,8,6,0,0,6.12
2015,5,8,7,0,0,6.11
2015,5,8,8,0,0,6.11
2015,5,8,9,0,0,6.1
2015,5,8,10,0,0,6.1
2015,5,8,11,0,0,6.1
2015,5,8,12,0,0,6.1
2015,5,8,13,0,0,6.1
2015,5,8,14,0,0,6.1
2015,5,8,15,0,0,6.07
2015,5,8,16,0,0,6
2015,5,8,17,0,0,5.89
2015,5,8,18,0,0,5.71
2015,5,8,19,0,0,5.47
2015,5,8,20,0,0,5.19
2015,5,8,21,0,0,4.9
2015,5,8,22,0,0,4.62
2015,5,8,23,0,0,4.4
2015,5,9,0,0,0,4.25
