2015,1,1,0,0,0,5
2015,1,1,1,0,0,4.76
2015,1,1,2,0,0,4.58
2015,1,1,3,0,0,4.44
2015,1,1,4,0,0,4.34
2015,1,1,5,0,0,4.29
2015,1,1,6,0,0,4.26
2015,1,1,7,0,0,4.27
2015,1,1,8,0,0,4.31
2015,1,1,9,0,0,4.37
2015,1,1,10,0,0,4.44
2015,1,1,11,0,0,4.54
2015,1,1,12,0,0,4.64
2015,1,1,13,0,0,4.75
2015,1,1,14,0,0,4.86
2015,1,1,15,0,0,4.95
2015,1,1,16,0,0,5.03
2015,1,1,17,0,0,5.07
2015,1,1,18,0,0,5.08
2015,1,1,19,0,0,5.04
2015,1,1,20,0,0,4.97
2015,1,1,21,0,0,4.9
2015,1,1,22,0,0,4.84
2015,1,1,23,0,0,4.83
2015,1,2,0,0,0,4.87
2015,1,2,1,0,0,4.99
2015,1,2,2,0,0,5.17
2015,1,2,3,0,0,5.39
2015,1,2,4,0,0,5.61
2015,1,2,5,0,0,5.83
2015,1,2,6,0,0,6
2015,1,2,7,0,0,6.12
2015,1,2,8,0,0,6.18
2015,1,2,9,0,0,6.17
2015,1,2,10,0,0,6.11
2015,1,2,11,0,0,6
2015,1,2,12,0,0,5.82
2015,1,2,13,0,0,5.6
2015,1,2,14,0,0,5.35
2015,1,2,15,0,0,5.12
2015,1,2,16,0,0,4.92
2015,1,2,17,0,0,4.8
2015,1,2,18,0,0,4.78
2015,1,2,19,0,0,4.89
2015,1,2,20,0,0,5.09
2015,1,2,21,0,0,5.35
2015,1,2,22,0,0,5.62
2015,1,2,23,0,0,5.87
2015,1,3,0,0,0,6.04
2015,1,3,1,0,0,6.11
2015,1,3,2,0,0,6.09
2015,1,3,3,0,0,6.01
2015,1,3,4,0,0,5.87
2015,1,3,5,0,0,5.7
2015,1,3,6,0,0,5.52
2015,1,3,7,0,0,5.35
2015,1,3,8,0,0,5.18
2015,1,3,9,0,0,5.03
2015,1,3,10,0,0,4.89
2015,1,3,11,0,0,4.77
2015,1,3,12,0,0,4.66
2015,1,3,13,0,0,4.56
2015,1,3,14,0,0,4.49
2015,1,3,15,0,0,4.43
2015,1,3,16,0,0,4.41
2015,1,3,17,0,0,4.42
2015,1,3,18,0,0,4.47
2015,1,3,19,0,0,4.56
2015,1,3,20,0,0,4.66
2015,1,3,21,0,0,4.76
2015,1,3,22,0,0,4.84
2015,1,3,23,0,0,4.86
2015,1,4,0,0,0,4.81
2015,1,4,1,0,0,4.67
2015,1,4,2,0,0,4.45
2015,1,4,3,0,0,4.18
2015,1,4,4,0,0,3.88
2015,1,4,5,0,0,3.57
2015,1,4,6,0,0,3.28
2015,1,4,7,0,0,3.02
2015,1,4,8,0,0,2.82
2015,1,4,9,0,0,2.67
2015,1,4,10,0,0,2.59
2015,1,4,11,0,0,2.58
2015,1,4,12,0,0,2.67
2015,1,4,13,0,0,2.83
2015,1,4,14,0,0,3.07
2015,1,4,15,0,0,3.33
2015,1,4,16,0,0,3.58
2015,1,4,17,0,0,3.8
2015,1,4,18,0,0,3.95
2015,1,4,19,0,0,4.01
2015,1,4,20,0,0,4
2015,1,4,21,0,0,3.94
2015,1,4,22,0,0,3.86
2015,1,4,23,0,0,3.8
2015,1,5,0,0,0,3.77
2015,1,5,1,0,0,3.8
2015,1,5,2,0,0,3.88
2015,1,5,3,0,0,3.97
2015,1,5,4,0,0,4.05
2015,1,5,5,0,0,4.09
2015,1,5,6,0,0,4.07
2015,1,5,7,0,0,3.97
2015,1,5,8,0,0,3.81
2015,1,5,9,0,0,3.61
